User_ID,Age,Gender,Steps_Taken,Calories_Burned,Water_Intake_Liters,Sleep_Hours,Exercise_Type,Date,Time,Week_Start,Days_of_Week,Week_Of,Day Number,Age_Group,Age_Sort
U3793,56,Female,4920,502.6,0.54,9.3,Strength,05/03/2024,01:00:00,04/03/2024,Tuesday,Week of Mar 5,2,51-60,5
U3794,43,Male,9701,294.4,2.00,9.3,Walking,05/03/2024,02:00:00,04/03/2024,Tuesday,Week of Mar 5,2,41-50,4
U3795,25,Female,8541,245.5,2.59,5.3,Walking,05/03/2024,03:00:00,04/03/2024,Tuesday,Week of Mar 5,2,22-30,2
U3796,41,Male,7615,522.5,0.72,5.0,Walking,05/03/2024,04:00:00,04/03/2024,Tuesday,Week of Mar 5,2,41-50,4
U3797,25,Female,6315,785.4,3.32,7.3,Strength,05/03/2024,05:00:00,04/03/2024,Tuesday,Week of Mar 5,2,22-30,2
U3798,36,Male,8100,304.0,1.88,7.8,Yoga,05/03/2024,06:00:00,04/03/2024,Tuesday,Week of Mar 5,2,31-40,3
U3799,47,Male,14460,381.0,3.32,9.7,None,05/03/2024,07:00:00,04/03/2024,Tuesday,Week of Mar 5,2,41-50,4
U3800,39,Male,4783,316.8,0.82,6.3,Walking,05/03/2024,08:00:00,04/03/2024,Tuesday,Week of Mar 5,2,31-40,3
U3801,26,Female,11605,323.2,3.35,7.7,None,05/03/2024,09:00:00,04/03/2024,Tuesday,Week of Mar 5,2,22-30,2
U3802,21,Female,14789,412.7,0.83,9.3,Cardio,05/03/2024,10:00:00,04/03/2024,Tuesday,Week of Mar 5,2,18-21,1
U3803,54,Male,13840,606.2,1.88,6.7,Cardio,05/03/2024,11:00:00,04/03/2024,Tuesday,Week of Mar 5,2,51-60,5
U3804,25,Female,4808,175.2,3.31,4.7,Cardio,05/03/2024,12:00:00,04/03/2024,Tuesday,Week of Mar 5,2,22-30,2
U3805,18,Female,5331,772.1,1.20,6.3,Walking,05/03/2024,13:00:00,04/03/2024,Tuesday,Week of Mar 5,2,18-21,1
U3806,45,Male,4178,180.1,0.60,4.8,Strength,05/03/2024,14:00:00,04/03/2024,Tuesday,Week of Mar 5,2,41-50,4
U3807,23,Male,2797,722.8,2.88,4.1,Walking,05/03/2024,15:00:00,04/03/2024,Tuesday,Week of Mar 5,2,22-30,2
U3808,53,Male,4846,731.3,2.29,8.5,Cardio,05/03/2024,16:00:00,04/03/2024,Tuesday,Week of Mar 5,2,51-60,5
U3809,28,Male,2929,490.9,2.04,5.4,Cardio,05/03/2024,17:00:00,04/03/2024,Tuesday,Week of Mar 5,2,22-30,2
U3810,22,Female,6818,239.0,0.60,4.0,Walking,05/03/2024,18:00:00,04/03/2024,Tuesday,Week of Mar 5,2,22-30,2
U3811,41,Female,5091,517.3,2.46,9.2,Strength,05/03/2024,19:00:00,04/03/2024,Tuesday,Week of Mar 5,2,41-50,4
U3812,35,Female,4262,558.6,1.01,6.7,Strength,05/03/2024,20:00:00,04/03/2024,Tuesday,Week of Mar 5,2,31-40,3
U3813,37,Female,11525,707.5,3.29,5.4,None,05/03/2024,21:00:00,04/03/2024,Tuesday,Week of Mar 5,2,31-40,3
U3814,45,Female,11466,508.1,2.56,5.6,Yoga,05/03/2024,22:00:00,04/03/2024,Tuesday,Week of Mar 5,2,41-50,4
U3815,30,Female,14775,417.0,2.62,5.4,Cardio,05/03/2024,23:00:00,04/03/2024,Tuesday,Week of Mar 5,2,22-30,2
U3816,22,Male,9549,694.9,1.20,5.2,Strength,06/03/2024,00:00:00,04/03/2024,Wednesday,Week of Mar 6,3,22-30,2
U3817,47,Female,5480,787.6,3.14,9.0,Cardio,06/03/2024,01:00:00,04/03/2024,Wednesday,Week of Mar 6,3,41-50,4
U3818,18,Female,5342,569.3,2.11,5.0,Yoga,06/03/2024,02:00:00,04/03/2024,Wednesday,Week of Mar 6,3,18-21,1
U3819,39,Female,8053,718.4,3.07,7.4,Cardio,06/03/2024,03:00:00,04/03/2024,Wednesday,Week of Mar 6,3,31-40,3
U3820,35,Male,9574,539.2,1.31,4.5,Strength,06/03/2024,04:00:00,04/03/2024,Wednesday,Week of Mar 6,3,31-40,3
U3821,22,Male,9859,598.4,2.77,9.7,None,06/03/2024,05:00:00,04/03/2024,Wednesday,Week of Mar 6,3,22-30,2
U3822,48,Female,11409,597.3,2.22,7.6,Walking,06/03/2024,06:00:00,04/03/2024,Wednesday,Week of Mar 6,3,41-50,4
U3823,23,Male,11656,608.1,0.65,9.4,Walking,06/03/2024,07:00:00,04/03/2024,Wednesday,Week of Mar 6,3,22-30,2
U3824,44,Male,14600,358.7,1.72,6.4,Strength,06/03/2024,08:00:00,04/03/2024,Wednesday,Week of Mar 6,3,41-50,4
U3825,42,Female,6174,524.2,1.05,8.9,Strength,06/03/2024,09:00:00,04/03/2024,Wednesday,Week of Mar 6,3,41-50,4
U3826,46,Female,9147,536.2,1.58,9.1,Yoga,06/03/2024,10:00:00,04/03/2024,Wednesday,Week of Mar 6,3,41-50,4
U3827,45,Female,6770,354.8,1.65,8.2,Cardio,06/03/2024,11:00:00,04/03/2024,Wednesday,Week of Mar 6,3,41-50,4
U3828,33,Male,7833,377.4,1.92,4.6,Yoga,06/03/2024,12:00:00,04/03/2024,Wednesday,Week of Mar 6,3,31-40,3
U3829,29,Male,10205,645.5,2.30,4.1,Walking,06/03/2024,13:00:00,04/03/2024,Wednesday,Week of Mar 6,3,22-30,2
U3830,37,Female,9002,528.8,2.21,5.0,Cardio,06/03/2024,14:00:00,04/03/2024,Wednesday,Week of Mar 6,3,31-40,3
U3831,35,Male,4293,247.0,0.62,4.7,Yoga,06/03/2024,15:00:00,04/03/2024,Wednesday,Week of Mar 6,3,31-40,3
U3832,51,Male,4045,694.5,2.75,8.4,Walking,06/03/2024,16:00:00,04/03/2024,Wednesday,Week of Mar 6,3,51-60,5
U3833,40,Male,3037,724.0,3.35,7.3,Cardio,06/03/2024,17:00:00,04/03/2024,Wednesday,Week of Mar 6,3,31-40,3
U3834,44,Female,8242,453.0,1.55,7.2,None,06/03/2024,18:00:00,04/03/2024,Wednesday,Week of Mar 6,3,41-50,4
U3835,34,Female,14320,285.8,1.04,5.5,None,06/03/2024,19:00:00,04/03/2024,Wednesday,Week of Mar 6,3,31-40,3
U3836,38,Female,11651,765.9,2.12,4.9,Yoga,06/03/2024,20:00:00,04/03/2024,Wednesday,Week of Mar 6,3,31-40,3
U3837,57,Female,10448,723.5,2.61,5.2,Strength,06/03/2024,21:00:00,04/03/2024,Wednesday,Week of Mar 6,3,51-60,5
U3838,48,Female,14321,308.8,2.54,6.4,Cardio,06/03/2024,22:00:00,04/03/2024,Wednesday,Week of Mar 6,3,41-50,4
U3839,20,Male,8162,212.1,2.34,8.4,Yoga,06/03/2024,23:00:00,04/03/2024,Wednesday,Week of Mar 6,3,18-21,1
U3840,34,Male,6073,436.4,0.94,5.5,Strength,07/03/2024,00:00:00,04/03/2024,Thursday,Week of Mar 7,4,31-40,3
U3841,43,Male,3283,589.7,3.01,8.2,Strength,07/03/2024,01:00:00,04/03/2024,Thursday,Week of Mar 7,4,41-50,4
U3842,40,Male,8732,264.0,1.78,6.9,Cardio,07/03/2024,02:00:00,04/03/2024,Thursday,Week of Mar 7,4,31-40,3
U3843,23,Male,7945,483.6,1.16,9.3,Cardio,07/03/2024,03:00:00,04/03/2024,Thursday,Week of Mar 7,4,22-30,2
U3844,45,Male,5487,426.5,0.76,5.4,Strength,07/03/2024,04:00:00,04/03/2024,Thursday,Week of Mar 7,4,41-50,4
U3845,25,Female,4184,728.9,1.75,6.7,Walking,07/03/2024,05:00:00,04/03/2024,Thursday,Week of Mar 7,4,22-30,2
U3846,25,Female,10550,429.2,2.35,4.6,Yoga,07/03/2024,06:00:00,04/03/2024,Thursday,Week of Mar 7,4,22-30,2
U3847,36,Male,13983,497.0,2.50,6.0,Cardio,07/03/2024,07:00:00,04/03/2024,Thursday,Week of Mar 7,4,31-40,3
U3848,55,Female,5187,770.9,3.39,7.0,Strength,07/03/2024,08:00:00,04/03/2024,Thursday,Week of Mar 7,4,51-60,5
U3849,46,Male,14691,344.8,0.96,8.4,Walking,07/03/2024,09:00:00,04/03/2024,Thursday,Week of Mar 7,4,41-50,4
U3850,40,Male,11417,337.8,3.46,5.2,None,07/03/2024,10:00:00,04/03/2024,Thursday,Week of Mar 7,4,31-40,3
U3851,49,Female,7495,669.7,2.46,5.3,Strength,07/03/2024,11:00:00,04/03/2024,Thursday,Week of Mar 7,4,41-50,4
U3852,27,Female,4297,330.4,1.86,7.8,Walking,07/03/2024,12:00:00,04/03/2024,Thursday,Week of Mar 7,4,22-30,2
U3853,44,Male,9097,690.7,3.16,6.3,None,07/03/2024,13:00:00,04/03/2024,Thursday,Week of Mar 7,4,41-50,4
U3854,18,Female,10469,212.1,2.58,6.9,Walking,07/03/2024,14:00:00,04/03/2024,Thursday,Week of Mar 7,4,18-21,1
U3855,56,Male,14399,222.3,1.55,9.0,Cardio,07/03/2024,15:00:00,04/03/2024,Thursday,Week of Mar 7,4,51-60,5
U3856,46,Male,12178,735.9,3.15,7.0,Strength,07/03/2024,16:00:00,04/03/2024,Thursday,Week of Mar 7,4,41-50,4
U3857,20,Male,5544,501.5,2.50,7.9,None,07/03/2024,17:00:00,04/03/2024,Thursday,Week of Mar 7,4,18-21,1
U3858,54,Male,12985,617.2,2.60,7.9,Walking,07/03/2024,18:00:00,04/03/2024,Thursday,Week of Mar 7,4,51-60,5
U3859,48,Male,8831,296.4,3.19,8.8,None,07/03/2024,19:00:00,04/03/2024,Thursday,Week of Mar 7,4,41-50,4
U3860,28,Female,2391,258.1,1.85,7.8,Yoga,07/03/2024,20:00:00,04/03/2024,Thursday,Week of Mar 7,4,22-30,2
U3861,39,Male,2968,692.7,2.47,4.4,Strength,07/03/2024,21:00:00,04/03/2024,Thursday,Week of Mar 7,4,31-40,3
U3862,35,Female,12382,383.1,2.73,6.1,Cardio,07/03/2024,22:00:00,04/03/2024,Thursday,Week of Mar 7,4,31-40,3
U3863,52,Male,7151,445.8,1.86,9.9,None,07/03/2024,23:00:00,04/03/2024,Thursday,Week of Mar 7,4,51-60,5
U3864,23,Female,12420,168.2,0.75,5.2,Walking,08/03/2024,00:00:00,04/03/2024,Friday,Week of Mar 8,5,22-30,2
U3865,20,Male,12818,400.8,2.81,7.5,None,08/03/2024,01:00:00,04/03/2024,Friday,Week of Mar 8,5,18-21,1
U3866,22,Female,13037,650.8,0.64,9.1,Walking,08/03/2024,02:00:00,04/03/2024,Friday,Week of Mar 8,5,22-30,2
U3867,26,Male,6364,683.8,2.65,7.5,None,08/03/2024,03:00:00,04/03/2024,Friday,Week of Mar 8,5,22-30,2
U3868,45,Male,5307,604.2,3.23,6.2,Cardio,08/03/2024,04:00:00,04/03/2024,Friday,Week of Mar 8,5,41-50,4
U3869,36,Female,12792,599.9,1.54,4.5,Cardio,08/03/2024,05:00:00,04/03/2024,Friday,Week of Mar 8,5,31-40,3
U3870,45,Female,12872,479.1,0.81,6.2,Strength,08/03/2024,06:00:00,04/03/2024,Friday,Week of Mar 8,5,41-50,4
U3871,44,Female,8125,499.9,1.20,5.1,Cardio,08/03/2024,07:00:00,04/03/2024,Friday,Week of Mar 8,5,41-50,4
U3872,30,Female,6370,632.7,2.19,9.8,None,08/03/2024,08:00:00,04/03/2024,Friday,Week of Mar 8,5,22-30,2
U3873,55,Female,6838,310.7,3.33,8.3,None,08/03/2024,09:00:00,04/03/2024,Friday,Week of Mar 8,5,51-60,5
U3874,38,Female,10277,300.5,2.04,8.5,Cardio,08/03/2024,10:00:00,04/03/2024,Friday,Week of Mar 8,5,31-40,3
U3875,44,Male,5134,767.5,0.84,6.6,Yoga,08/03/2024,11:00:00,04/03/2024,Friday,Week of Mar 8,5,41-50,4
U3876,23,Male,14691,168.0,2.38,4.7,None,08/03/2024,12:00:00,04/03/2024,Friday,Week of Mar 8,5,22-30,2
U3877,55,Male,12431,240.7,2.70,5.6,Strength,08/03/2024,13:00:00,04/03/2024,Friday,Week of Mar 8,5,51-60,5
U3878,28,Female,13556,520.7,1.68,5.6,Yoga,08/03/2024,14:00:00,04/03/2024,Friday,Week of Mar 8,5,22-30,2
U3879,58,Female,12237,629.6,2.66,6.9,Cardio,08/03/2024,15:00:00,04/03/2024,Friday,Week of Mar 8,5,51-60,5
U3880,34,Female,3054,499.6,1.47,6.8,Walking,08/03/2024,16:00:00,04/03/2024,Friday,Week of Mar 8,5,31-40,3
U3881,56,Male,13593,380.8,2.87,6.6,None,08/03/2024,17:00:00,04/03/2024,Friday,Week of Mar 8,5,51-60,5
U3882,24,Female,5729,785.7,1.52,7.0,Walking,08/03/2024,18:00:00,04/03/2024,Friday,Week of Mar 8,5,22-30,2
U3883,47,Male,4669,607.5,1.27,9.9,Strength,08/03/2024,19:00:00,04/03/2024,Friday,Week of Mar 8,5,41-50,4
U3884,38,Female,2275,690.4,3.14,5.8,Yoga,08/03/2024,20:00:00,04/03/2024,Friday,Week of Mar 8,5,31-40,3
U3885,18,Female,14938,176.2,2.15,7.7,Walking,08/03/2024,21:00:00,04/03/2024,Friday,Week of Mar 8,5,18-21,1
U3886,42,Female,7717,303.3,1.36,5.4,Strength,08/03/2024,22:00:00,04/03/2024,Friday,Week of Mar 8,5,41-50,4
U3887,49,Male,14282,393.2,3.31,6.8,Walking,08/03/2024,23:00:00,04/03/2024,Friday,Week of Mar 8,5,41-50,4
U3888,25,Female,11297,268.7,2.57,5.2,Walking,09/03/2024,00:00:00,04/03/2024,Saturday,Week of Mar 9,6,22-30,2
U3889,22,Male,10022,197.4,1.16,7.3,Strength,09/03/2024,01:00:00,04/03/2024,Saturday,Week of Mar 9,6,22-30,2
U3890,47,Female,10000,296.3,2.34,5.6,None,09/03/2024,02:00:00,04/03/2024,Saturday,Week of Mar 9,6,41-50,4
U3891,25,Female,14873,496.9,3.11,4.2,Walking,09/03/2024,03:00:00,04/03/2024,Saturday,Week of Mar 9,6,22-30,2
U3892,36,Female,13124,602.2,2.59,8.9,Strength,09/03/2024,04:00:00,04/03/2024,Saturday,Week of Mar 9,6,31-40,3
U3893,47,Female,2128,653.1,1.23,4.8,Walking,09/03/2024,05:00:00,04/03/2024,Saturday,Week of Mar 9,6,41-50,4
U3894,32,Male,14543,177.9,2.45,6.2,None,09/03/2024,06:00:00,04/03/2024,Saturday,Week of Mar 9,6,31-40,3
U3895,53,Female,9077,428.2,2.36,6.9,Strength,09/03/2024,07:00:00,04/03/2024,Saturday,Week of Mar 9,6,51-60,5
U3896,44,Male,6326,229.4,2.96,6.6,Walking,09/03/2024,08:00:00,04/03/2024,Saturday,Week of Mar 9,6,41-50,4
U3897,30,Female,5568,430.3,1.03,8.4,Cardio,09/03/2024,09:00:00,04/03/2024,Saturday,Week of Mar 9,6,22-30,2
U3898,31,Female,9622,432.1,2.60,7.6,None,09/03/2024,10:00:00,04/03/2024,Saturday,Week of Mar 9,6,31-40,3
U3899,54,Female,10080,473.8,0.58,5.8,Walking,09/03/2024,11:00:00,04/03/2024,Saturday,Week of Mar 9,6,51-60,5
U3900,47,Male,4402,730.3,2.59,4.3,Yoga,09/03/2024,12:00:00,04/03/2024,Saturday,Week of Mar 9,6,41-50,4
U3901,56,Female,3647,673.3,3.38,8.6,Strength,09/03/2024,13:00:00,04/03/2024,Saturday,Week of Mar 9,6,51-60,5
U3902,30,Male,5556,563.9,1.02,6.1,Walking,09/03/2024,14:00:00,04/03/2024,Saturday,Week of Mar 9,6,22-30,2
U3903,33,Male,14083,725.5,1.43,9.3,None,09/03/2024,15:00:00,04/03/2024,Saturday,Week of Mar 9,6,31-40,3
U3904,24,Female,4193,591.0,2.25,6.4,None,09/03/2024,16:00:00,04/03/2024,Saturday,Week of Mar 9,6,22-30,2
U3905,44,Male,12239,682.3,2.70,8.3,Yoga,09/03/2024,17:00:00,04/03/2024,Saturday,Week of Mar 9,6,41-50,4
U3906,52,Female,5104,516.5,1.53,9.6,Yoga,09/03/2024,18:00:00,04/03/2024,Saturday,Week of Mar 9,6,51-60,5
U3907,32,Male,6355,491.4,2.49,7.9,Walking,09/03/2024,19:00:00,04/03/2024,Saturday,Week of Mar 9,6,31-40,3
U3908,45,Male,4134,620.7,3.20,6.5,Cardio,09/03/2024,20:00:00,04/03/2024,Saturday,Week of Mar 9,6,41-50,4
U3909,52,Male,11034,162.8,2.68,7.4,None,09/03/2024,21:00:00,04/03/2024,Saturday,Week of Mar 9,6,51-60,5
U3910,24,Male,12163,598.7,2.63,7.3,Cardio,09/03/2024,22:00:00,04/03/2024,Saturday,Week of Mar 9,6,22-30,2
U3911,37,Female,14552,757.4,1.65,7.5,Cardio,09/03/2024,23:00:00,04/03/2024,Saturday,Week of Mar 9,6,31-40,3
U3912,49,Male,5903,614.1,3.23,4.9,Walking,10/03/2024,00:00:00,04/03/2024,Sunday,Week of Mar 10,7,41-50,4
U3913,55,Female,5613,173.9,1.33,8.2,Strength,10/03/2024,01:00:00,04/03/2024,Sunday,Week of Mar 10,7,51-60,5
U3914,57,Male,10583,395.6,1.12,4.9,Strength,10/03/2024,02:00:00,04/03/2024,Sunday,Week of Mar 10,7,51-60,5
U3915,49,Female,4279,676.2,1.59,4.1,Strength,10/03/2024,03:00:00,04/03/2024,Sunday,Week of Mar 10,7,41-50,4
U3916,43,Female,11092,773.1,2.45,7.7,Yoga,10/03/2024,04:00:00,04/03/2024,Sunday,Week of Mar 10,7,41-50,4
U3917,56,Male,14875,390.6,3.09,4.7,None,10/03/2024,05:00:00,04/03/2024,Sunday,Week of Mar 10,7,51-60,5
U3918,37,Male,12686,696.8,0.90,8.6,Yoga,10/03/2024,06:00:00,04/03/2024,Sunday,Week of Mar 10,7,31-40,3
U3919,35,Female,3152,711.5,2.94,9.2,None,10/03/2024,07:00:00,04/03/2024,Sunday,Week of Mar 10,7,31-40,3
U3920,32,Male,3294,230.1,2.94,9.7,None,10/03/2024,08:00:00,04/03/2024,Sunday,Week of Mar 10,7,31-40,3
U3921,39,Male,10657,699.8,2.26,8.0,None,10/03/2024,09:00:00,04/03/2024,Sunday,Week of Mar 10,7,31-40,3
U3922,39,Male,7289,360.8,2.78,6.9,Walking,10/03/2024,10:00:00,04/03/2024,Sunday,Week of Mar 10,7,31-40,3
U3923,38,Male,12367,535.6,1.05,6.1,Strength,10/03/2024,11:00:00,04/03/2024,Sunday,Week of Mar 10,7,31-40,3
U3924,19,Male,5245,500.3,1.01,6.9,Yoga,10/03/2024,12:00:00,04/03/2024,Sunday,Week of Mar 10,7,18-21,1
U3925,57,Male,8068,581.0,3.09,5.1,Yoga,10/03/2024,13:00:00,04/03/2024,Sunday,Week of Mar 10,7,51-60,5
U3926,35,Male,8716,631.3,1.99,6.1,Walking,10/03/2024,14:00:00,04/03/2024,Sunday,Week of Mar 10,7,31-40,3
U3927,40,Male,8654,436.6,1.24,8.3,None,10/03/2024,15:00:00,04/03/2024,Sunday,Week of Mar 10,7,31-40,3
U3928,30,Male,10679,727.4,2.57,5.3,Strength,10/03/2024,16:00:00,04/03/2024,Sunday,Week of Mar 10,7,22-30,2
U3929,58,Female,4938,676.2,3.18,5.6,Cardio,10/03/2024,17:00:00,04/03/2024,Sunday,Week of Mar 10,7,51-60,5
U3930,26,Male,4626,660.5,2.40,8.5,Cardio,10/03/2024,18:00:00,04/03/2024,Sunday,Week of Mar 10,7,22-30,2
U3931,24,Male,2949,447.9,1.54,5.1,Walking,10/03/2024,19:00:00,04/03/2024,Sunday,Week of Mar 10,7,22-30,2
U3932,58,Male,14693,174.4,1.95,5.5,Strength,10/03/2024,20:00:00,04/03/2024,Sunday,Week of Mar 10,7,51-60,5
U3933,18,Male,11241,470.0,2.76,4.1,Cardio,10/03/2024,21:00:00,04/03/2024,Sunday,Week of Mar 10,7,18-21,1
U3934,19,Male,6075,734.0,0.70,8.3,Cardio,10/03/2024,22:00:00,04/03/2024,Sunday,Week of Mar 10,7,18-21,1
U3935,21,Female,14651,273.8,1.15,7.7,Yoga,10/03/2024,23:00:00,04/03/2024,Sunday,Week of Mar 10,7,18-21,1
U3936,31,Female,11582,788.7,1.89,8.2,Strength,11/03/2024,00:00:00,11/03/2024,Monday,Week of Mar 11,1,31-40,3
U3937,49,Male,11275,675.0,2.31,5.3,Cardio,11/03/2024,01:00:00,11/03/2024,Monday,Week of Mar 11,1,41-50,4
U3938,53,Female,14838,611.4,1.52,8.1,Yoga,11/03/2024,02:00:00,11/03/2024,Monday,Week of Mar 11,1,51-60,5
U3939,19,Male,3658,590.2,1.40,7.6,Strength,11/03/2024,03:00:00,11/03/2024,Monday,Week of Mar 11,1,18-21,1
U3940,57,Male,14579,531.6,0.62,6.2,None,11/03/2024,04:00:00,11/03/2024,Monday,Week of Mar 11,1,51-60,5
U3941,31,Female,8932,618.4,0.60,6.6,Strength,11/03/2024,05:00:00,11/03/2024,Monday,Week of Mar 11,1,31-40,3
U3942,37,Female,10053,424.2,1.34,7.4,Walking,11/03/2024,06:00:00,11/03/2024,Monday,Week of Mar 11,1,31-40,3
U3943,42,Female,8959,699.4,2.09,7.0,Yoga,11/03/2024,07:00:00,11/03/2024,Monday,Week of Mar 11,1,41-50,4
U3944,59,Female,3817,602.6,2.17,7.9,None,11/03/2024,08:00:00,11/03/2024,Monday,Week of Mar 11,1,51-60,5
U3945,25,Female,10382,651.3,1.98,5.1,Yoga,11/03/2024,09:00:00,11/03/2024,Monday,Week of Mar 11,1,22-30,2
U3946,45,Male,2460,665.1,1.73,7.2,Yoga,11/03/2024,10:00:00,11/03/2024,Monday,Week of Mar 11,1,41-50,4
U3947,38,Male,9971,209.8,1.26,6.7,Cardio,11/03/2024,11:00:00,11/03/2024,Monday,Week of Mar 11,1,31-40,3
U3948,40,Male,8015,186.2,1.70,6.8,Strength,11/03/2024,12:00:00,11/03/2024,Monday,Week of Mar 11,1,31-40,3
U3949,49,Female,8376,670.6,0.92,6.8,Yoga,11/03/2024,13:00:00,11/03/2024,Monday,Week of Mar 11,1,41-50,4
U3950,25,Male,4521,318.6,0.85,9.3,Yoga,11/03/2024,14:00:00,11/03/2024,Monday,Week of Mar 11,1,22-30,2
U3951,48,Female,5476,528.3,1.40,8.9,Walking,11/03/2024,15:00:00,11/03/2024,Monday,Week of Mar 11,1,41-50,4
U3952,54,Male,4705,438.4,3.49,7.8,Walking,11/03/2024,16:00:00,11/03/2024,Monday,Week of Mar 11,1,51-60,5
U3953,33,Female,6366,164.3,1.48,8.3,Walking,11/03/2024,17:00:00,11/03/2024,Monday,Week of Mar 11,1,31-40,3
U3954,57,Female,11349,176.2,3.31,4.3,Yoga,11/03/2024,18:00:00,11/03/2024,Monday,Week of Mar 11,1,51-60,5
U3955,59,Male,14458,687.6,1.68,8.5,None,11/03/2024,19:00:00,11/03/2024,Monday,Week of Mar 11,1,51-60,5
U3956,44,Male,2027,545.0,1.82,6.9,Strength,11/03/2024,20:00:00,11/03/2024,Monday,Week of Mar 11,1,41-50,4
U3957,57,Male,6231,490.5,2.89,5.9,Yoga,11/03/2024,21:00:00,11/03/2024,Monday,Week of Mar 11,1,51-60,5
U3958,58,Male,13164,763.8,0.78,4.8,Cardio,11/03/2024,22:00:00,11/03/2024,Monday,Week of Mar 11,1,51-60,5
U3959,35,Female,8548,262.5,1.05,4.5,None,11/03/2024,23:00:00,11/03/2024,Monday,Week of Mar 11,1,31-40,3
U3960,52,Male,5024,317.7,3.42,4.3,None,12/03/2024,00:00:00,11/03/2024,Tuesday,Week of Mar 12,2,51-60,5
U3961,32,Female,3264,641.9,2.02,5.0,Strength,12/03/2024,01:00:00,11/03/2024,Tuesday,Week of Mar 12,2,31-40,3
U3962,44,Male,11047,653.9,0.63,4.2,None,12/03/2024,02:00:00,11/03/2024,Tuesday,Week of Mar 12,2,41-50,4
U3963,34,Male,14217,413.2,0.64,8.4,Strength,12/03/2024,03:00:00,11/03/2024,Tuesday,Week of Mar 12,2,31-40,3
U3964,57,Male,8587,768.1,3.22,5.5,None,12/03/2024,04:00:00,11/03/2024,Tuesday,Week of Mar 12,2,51-60,5
U3965,19,Male,8577,759.9,3.12,6.2,Strength,12/03/2024,05:00:00,11/03/2024,Tuesday,Week of Mar 12,2,18-21,1
U3966,48,Male,3251,158.1,1.88,8.9,Walking,12/03/2024,06:00:00,11/03/2024,Tuesday,Week of Mar 12,2,41-50,4
U3967,54,Female,14796,262.0,0.99,4.7,Walking,12/03/2024,07:00:00,11/03/2024,Tuesday,Week of Mar 12,2,51-60,5
U3968,58,Male,5870,683.1,2.99,9.0,None,12/03/2024,08:00:00,11/03/2024,Tuesday,Week of Mar 12,2,51-60,5
U3969,58,Female,3326,367.9,1.47,7.8,None,12/03/2024,09:00:00,11/03/2024,Tuesday,Week of Mar 12,2,51-60,5
U3970,51,Male,8177,212.1,1.76,6.1,Strength,12/03/2024,10:00:00,11/03/2024,Tuesday,Week of Mar 12,2,51-60,5
U3971,51,Female,11217,660.2,2.55,4.7,Strength,12/03/2024,11:00:00,11/03/2024,Tuesday,Week of Mar 12,2,51-60,5
U3972,20,Male,2361,445.5,1.56,4.5,Yoga,12/03/2024,12:00:00,11/03/2024,Tuesday,Week of Mar 12,2,18-21,1
U3973,34,Male,3218,470.1,2.39,6.0,Walking,12/03/2024,13:00:00,11/03/2024,Tuesday,Week of Mar 12,2,31-40,3
U3974,31,Male,2605,271.1,3.16,4.8,Yoga,12/03/2024,14:00:00,11/03/2024,Tuesday,Week of Mar 12,2,31-40,3
U3975,31,Female,7959,579.6,2.89,5.6,Yoga,12/03/2024,15:00:00,11/03/2024,Tuesday,Week of Mar 12,2,31-40,3
U3976,55,Female,3670,508.3,1.64,4.3,Cardio,12/03/2024,16:00:00,11/03/2024,Tuesday,Week of Mar 12,2,51-60,5
U3977,52,Male,12489,284.3,1.36,7.6,Strength,12/03/2024,17:00:00,11/03/2024,Tuesday,Week of Mar 12,2,51-60,5
U3978,18,Male,12386,371.2,1.36,4.9,Cardio,12/03/2024,18:00:00,11/03/2024,Tuesday,Week of Mar 12,2,18-21,1
U3979,46,Male,6443,538.0,1.55,8.5,Cardio,12/03/2024,19:00:00,11/03/2024,Tuesday,Week of Mar 12,2,41-50,4
U3980,21,Female,3277,751.2,1.98,5.3,Yoga,12/03/2024,20:00:00,11/03/2024,Tuesday,Week of Mar 12,2,18-21,1
U3981,50,Male,2398,748.2,1.75,8.8,Cardio,12/03/2024,21:00:00,11/03/2024,Tuesday,Week of Mar 12,2,41-50,4
U3982,34,Female,4172,337.1,0.90,5.1,Strength,12/03/2024,22:00:00,11/03/2024,Tuesday,Week of Mar 12,2,31-40,3
U3983,45,Male,4810,628.2,0.99,8.3,Yoga,12/03/2024,23:00:00,11/03/2024,Tuesday,Week of Mar 12,2,41-50,4
U3984,43,Female,8274,654.1,1.53,6.0,Strength,13/03/2024,00:00:00,11/03/2024,Wednesday,Week of Mar 13,3,41-50,4
U3985,25,Female,7681,675.7,2.19,7.5,None,13/03/2024,01:00:00,11/03/2024,Wednesday,Week of Mar 13,3,22-30,2
U3986,51,Female,12844,521.0,2.28,4.2,Cardio,13/03/2024,02:00:00,11/03/2024,Wednesday,Week of Mar 13,3,51-60,5
U3987,35,Male,4939,156.8,1.96,7.0,Yoga,13/03/2024,03:00:00,11/03/2024,Wednesday,Week of Mar 13,3,31-40,3
U3988,48,Female,11013,645.1,2.72,4.9,Walking,13/03/2024,04:00:00,11/03/2024,Wednesday,Week of Mar 13,3,41-50,4
U3989,44,Male,2944,219.3,2.71,6.9,Strength,13/03/2024,05:00:00,11/03/2024,Wednesday,Week of Mar 13,3,41-50,4
U3990,33,Female,13670,226.0,1.78,4.8,Cardio,13/03/2024,06:00:00,11/03/2024,Wednesday,Week of Mar 13,3,31-40,3
